time;x1;y1;x2;y2
39.237625;288;138;233;340
39.269639;288;138;232;339
39.301607;287;138;232;339
39.333500;286;138;231;339
39.369499;286;138;231;340
39.423928;286;138;231;341
39.426746;286;137;232;339
39.468772;284;137;235;345
39.500754;284;137;238;346
39.536481;283;137;242;347
39.568454;283;137;246;348
39.601786;283;137;249;349
39.636751;284;137;298;233
39.669268;285;137;299;233
39.701138;286;137;279;350
39.733196;287;138;282;351
39.768469;289;138;288;351
39.800667;292;138;295;352
39.832416;295;139;303;352
39.869428;301;139;310;355
39.901659;306;139;319;352
39.932487;310;139;328;352
39.968470;314;138;335;352
40.001160;318;138;343;351
40.032872;321;138;349;350
40.069984;324;137;356;349
40.100918;327;137;362;347
40.132764;329;136;365;347
40.168803;330;136;369;346
40.200745;331;136;371;345
40.232497;333;135;372;345
40.264613;334;135;372;345
40.300538;334;135;372;345
40.333181;333;135;370;346
40.364516;332;136;368;346
40.401255;331;136;365;347
40.432449;328;137;359;348
40.464427;326;137;354;349
40.500542;323;138;347;350
40.532806;320;138;341;351
40.554608;317;138;359;348
40.597658;311;139;325;352
40.633823;309;139;318;352
40.666312;306;139;313;352
40.698098;304;139;307;352
40.733508;300;139;301;352
40.765753;299;139;296;352
40.797730;297;139;290;352
40.833933;296;139;283;352
40.866024;295;139;280;351
40.897664;295;139;307;221
40.933497;294;139;306;233
40.965663;294;139;308;214
40.997463;293;139;308;215
41.029747;294;138;304;234
41.065459;293;138;303;234
41.097666;293;138;307;214
41.129779;293;138;307;213
41.165630;292;138;246;345
41.197649;291;138;245;345
41.229765;290;138;244;346
41.266190;290;138;245;346
41.297568;289;138;245;346
41.352767;288;138;246;347
41.355455;290;138;244;346
41.397499;287;138;249;349
41.429790;287;138;251;350
41.465796;287;138;297;236
41.497626;287;138;298;236
41.530035;288;138;278;351
41.569633;289;138;300;234
41.572858;287;138;297;236
41.630594;293;138;288;351
41.662542;294;138;294;352
41.695397;296;139;300;352
41.730777;300;139;306;352
41.773679;304;139;312;352
41.795195;307;139;318;352
41.830769;310;139;324;352
41.862567;312;139;330;351
41.894463;315;138;335;351
41.930632;318;138;340;351
41.963256;320;138;344;350
41.996052;322;138;347;350
42.031734;324;137;350;349
42.062769;325;137;352;349
42.096174;326;137;353;349
42.130673;326;137;354;348
42.178762;326;137;354;349
42.183149;326;137;352;349
42.230535;325;137;352;349
42.263584;324;137;349;349
42.294389;322;138;346;350
42.326505;321;138;343;350
42.362750;319;138;339;351
42.394811;318;138;335;351
42.428475;317;138;331;351
42.462553;314;139;326;352
42.494664;312;139;321;352
42.526815;310;139;317;352
42.563671;308;139;312;352
42.594745;307;139;307;352
42.626621;307;138;303;352
42.663027;304;139;299;352
42.695861;305;138;295;352
42.727370;305;138;289;352
42.762725;300;139;284;352
42.794717;300;139;282;351
42.827032;299;139;280;350
42.859006;298;139;308;235
42.894604;297;139;308;234
42.926680;296;139;307;235
42.958950;296;139;307;235
42.995014;296;138;307;234
43.028608;295;138;306;234
43.058697;295;138;306;234
43.094465;294;138;306;235
43.126618;294;138;305;235
43.158600;293;138;305;235
43.194650;293;138;304;234
43.226794;293;138;304;233
43.258671;292;138;304;234
43.294537;292;138;304;234
43.326943;292;138;304;234
43.367511;292;138;279;351
43.367879;292;138;304;234
43.427489;293;138;283;352
43.459524;294;138;287;352
43.491918;295;139;290;352
43.523916;296;139;294;352
43.560052;297;139;298;352
43.592515;299;139;302;352
43.623547;301;139;306;352
43.659589;305;139;310;352
43.691459;306;139;314;352
43.723698;308;139;318;352
43.760710;310;139;321;352
43.791952;311;139;325;352
43.824808;313;139;328;352
43.853920;314;139;318;352
43.889975;317;138;334;351
43.925496;318;138;335;351
43.958202;319;138;336;351
43.989843;319;138;336;351
44.027502;319;138;336;351
44.057678;319;138;336;351
44.089699;319;138;335;351
44.125423;318;138;334;351
44.157430;318;138;333;351
44.189437;317;138;331;351
44.225504;316;138;329;351
44.257573;315;139;327;352
44.292579;314;139;323;352
44.327855;313;139;320;352
44.358696;312;139;318;352
44.389696;311;139;315;352
44.423966;310;139;312;352
44.455466;309;139;309;352
44.491438;308;139;306;352
44.523483;307;139;304;352
44.555407;306;139;300;352
44.602652;306;139;298;352
44.604935;308;139;306;352
44.656990;303;139;289;352
44.689048;303;139;287;352
44.724880;301;139;285;351
44.756656;300;139;283;351
44.788543;300;139;282;351
44.820756;299;139;281;351
44.856575;298;139;281;351
44.888825;298;139;280;351
44.920498;297;139;280;351
44.957537;297;139;280;351
45.001842;297;139;280;351
45.003878;298;139;280;351
45.055519;296;139;280;351
45.077716;296;139;280;351
45.121293;296;139;281;351
45.156642;296;139;282;351
45.188681;297;139;283;352
45.220795;297;139;286;352
45.256632;298;139;289;352
45.288514;298;139;291;352
45.320716;298;139;293;352
45.352526;299;139;295;352
45.393736;299;139;297;352
45.397375;298;139;291;352
45.452540;301;139;302;352
45.488506;303;139;304;352
45.520909;305;139;306;352
45.552613;305;139;308;352
45.588550;306;139;309;352
45.620532;307;139;311;352
45.659376;307;139;313;352
45.688919;308;139;314;352
45.720571;309;139;315;352
45.752680;309;139;315;352
45.789726;310;139;316;352
45.820783;310;139;317;352
45.852816;310;139;317;352
45.888870;311;139;318;352
45.922203;311;139;317;352
45.952449;311;139;317;352
45.984771;311;139;316;352
46.012723;311;139;318;352
46.055123;310;139;314;352
46.084558;309;139;313;352
46.120823;309;139;312;352
46.152814;309;139;310;352
46.184889;309;139;309;352
46.220563;308;139;308;352
46.252625;308;139;307;352
46.284433;308;139;306;352
46.321767;308;139;304;352
46.338700;308;139;308;352
46.385835;307;139;300;352
46.417622;306;139;300;352
46.453507;306;139;299;352
46.485396;306;139;298;352
46.517528;306;139;297;352
46.553511;305;139;296;352
46.585601;305;139;296;352
46.617560;304;139;295;352
46.649938;304;139;295;352
46.685970;304;139;295;352
46.717784;304;139;295;352
46.749778;304;139;294;352
46.785790;304;139;294;352
46.825432;304;139;295;352
46.825901;304;139;295;352
46.885472;304;139;297;352
46.917476;304;139;298;352
46.949822;304;139;298;352
46.985573;307;138;299;352
47.017610;304;139;300;352
47.049538;305;139;300;352
47.100810;304;139;300;352
47.103183;304;139;299;352
47.151554;304;139;301;352
47.182498;304;139;302;352
47.218503;304;139;302;352
47.250524;304;139;302;352
47.284802;304;139;303;352
47.318759;305;139;304;352
47.352338;307;138;304;352
47.382486;305;139;304;352
47.416658;305;139;304;352
47.450902;305;139;304;352
47.482825;307;138;305;352
47.514567;306;139;305;352
47.550514;307;139;306;352
47.582546;307;139;306;352
47.614662;308;139;307;352
47.650886;308;139;307;352
47.682795;310;139;308;352
47.715490;311;139;310;352
47.750592;314;138;313;351
47.782844;316;138;317;350
47.815524;319;138;322;349
47.850881;321;138;327;348
47.882762;325;137;333;346
47.914500;327;137;339;344
47.946471;331;136;345;342
47.982537;334;135;352;340
48.015475;336;134;360;338
48.046747;339;134;369;334
48.082537;397;421;378;331
48.114448;357;420;389;327
48.150618;411;431;398;324
48.183177;421;427;408;321
48.242752;429;429;418;318
48.243063;357;420;389;327
48.281834;585;222;436;312
48.312563;588;222;445;309
48.359140;590;222;452;306
48.380607;595;400;595;398
48.412479;597;399;596;398
48.448590;598;399;597;398
48.480715;599;399;599;398
48.512511;600;400;600;398
48.548661;602;399;602;398
48.580619;603;400;603;398
48.612521;604;400;604;398
48.639641;600;400;600;398
48.680100;607;400;606;398
48.711492;608;400;606;398
48.747724;609;399;606;397
48.779607;609;400;606;398
48.811559;610;399;606;398
48.848523;610;400;606;398
48.879427;610;400;606;398
48.911756;610;400;606;398
48.947437;611;399;606;398
48.979797;610;400;606;398
49.012027;610;400;606;398
49.067403;610;400;606;398
49.110596;609;400;606;398
49.146580;609;400;606;398
49.178618;608;400;606;398
49.210519;608;400;606;398
49.246368;608;400;606;398
49.278478;427;353;606;398
49.310420;420;353;606;398
49.346473;413;352;606;398
49.379575;401;364;606;398
49.410513;403;353;606;398
49.447116;461;372;606;398
49.478663;462;369;606;398
49.534604;456;377;606;399
49.537471;403;353;606;398
49.577431;463;366;605;399
49.609917;461;372;605;399
49.652059;461;377;605;399
49.677480;411;367;605;399
49.709588;417;369;446;295
49.745787;425;370;449;298
49.777712;605;401;451;301
49.809522;605;401;453;303
